# Fix print output for fix mythermofile
0 34.6398133174338
5000 34.6441618494051
10000 34.6450736013732
15000 34.6387154169293
20000 34.6276818864281
25000 34.6134706200423
30000 34.5939172589528
35000 34.5696492566952
40000 34.5425989116734
45000 34.5121463637627
50000 34.4773522648925
55000 34.4395878461268
60000 34.3989160893045
65000 34.3560244450465
70000 34.3116291830887
75000 34.2650079618401
80000 34.2167378261195
85000 34.1670924228801
90000 34.1167226909904
95000 34.0654378052594
100000 34.0135410339187
105000 33.9609429139745
110000 33.9077201790364
115000 33.854590345187
120000 33.8008029762144
125000 33.7473602786521
130000 33.694029521247
135000 33.6402925554668
140000 33.5865818485976
145000 33.5322440949263
150000 33.4775113832661
155000 33.4231198113519
160000 33.3685342329585
165000 33.3128960961356
170000 33.2578141061077
175000 33.2027647551719
180000 33.1471364710215
185000 33.0912703089128
190000 33.0355146352229
195000 32.9810673345056
200000 32.9259845088048
205000 32.8708418670333
210000 32.8165693057782
215000 32.7616269281059
220000 32.705894838098
225000 32.6508186277731
230000 32.5967153729757
235000 32.5411799266214
240000 32.4863148116847
245000 32.4311272088034
250000 32.3746563480985
255000 32.3180406041258
260000 32.2624863893612
265000 32.2066231465001
270000 32.1509036071549
275000 32.0962751953027
280000 32.0416309508075
285000 31.9865035272463
290000 31.9323176933503
295000 31.8785632521403
300000 31.8258785656595
305000 31.7735238822155
310000 31.7204815835262
315000 31.6675784509304
320000 31.6148974254591
325000 31.562230513437
330000 31.5099166217864
335000 31.458499154196
340000 31.4065702618192
345000 31.3542799275827
350000 31.3021326770406
355000 31.2502772884199
360000 31.198405785235
365000 31.1475537590204
370000 31.0967727942948
375000 31.0461340169476
380000 30.9959170231357
385000 30.945218785183
390000 30.894634599231
395000 30.8454868289919
400000 30.7958898515567
405000 30.7468023350333
410000 30.6978131510475
415000 30.6484324901028
420000 30.6005119980682
425000 30.5528178073509
430000 30.5056070217292
435000 30.4581825641663
440000 30.4107028688735
445000 30.3622468147521
450000 30.3149733118876
455000 30.2676063984446
460000 30.2206437453361
465000 30.1739934867783
470000 30.1265795573922
475000 30.0797598811694
480000 30.0335567752219
485000 29.9865805820178
490000 29.9408577982149
495000 29.893897274934
500000 29.8472621986645
505000 29.8003832795285
510000 29.7537319786516
515000 29.7082971305019
520000 29.6621463225857
525000 29.6177187847958
530000 29.5722404412308
535000 29.527322781054
540000 29.4824767081563
545000 29.4377953588047
550000 29.3941011397148
555000 29.3502088563459
560000 29.306547245213
565000 29.2625298138653
570000 29.2180647068661
575000 29.1735971584539
580000 29.1295623539936
585000 29.0849902989076
590000 29.0409270495461
595000 28.9968936612279
600000 28.9533007642852
605000 28.9097738671173
610000 28.8656624197978
615000 28.8217849278078
620000 28.7779715130297
625000 28.7342672435883
630000 28.6900372103864
635000 28.6457000602721
640000 28.6014565137736
645000 28.5572082149535
650000 28.5126131587741
655000 28.4681204046899
660000 28.4237980208411
665000 28.3800114477377
670000 28.3360395732062
675000 28.2919460991644
680000 28.2476773842391
685000 28.2035672002867
690000 28.1590934317377
695000 28.1147129064988
700000 28.0702465118893
705000 28.0248819570309
710000 27.9788990605125
715000 27.933478022544
720000 27.8879132968122
725000 27.841996753223
730000 27.7961066043401
735000 27.7502170284402
740000 27.7056159818786
745000 27.6615855158405
750000 27.6183348180347
755000 27.5751993136087
760000 27.531907355619
765000 27.4888025885787
770000 27.4455085935332
775000 27.4026552465031
780000 27.3595178992423
785000 27.3168576796667
790000 27.2752585260533
795000 27.2340502131582
800000 27.1923733204213
805000 27.1508359770231
810000 27.1087144556345
815000 27.0670646308243
820000 27.0250010134797
825000 26.9844927533852
830000 26.9443051597985
835000 26.903662307951
840000 26.8625673843311
845000 26.821595277791
850000 26.7813226923133
855000 26.7412175855879
860000 26.7017781071573
865000 26.6624391006319
870000 26.6233953994826
875000 26.5851466502701
880000 26.5466031559734
885000 26.5083486581675
890000 26.46895012176
895000 26.4296667714999
900000 26.3903281987523
905000 26.3510776996978
910000 26.312489797083
915000 26.2738891021035
920000 26.2353910777253
925000 26.1973857812621
930000 26.1595252205835
935000 26.1220777807987
940000 26.0848246326301
945000 26.0485316986817
950000 26.0125027944007
955000 25.9764122942449
960000 25.9398305157264
965000 25.9030457592475
970000 25.8662452817487
975000 25.8291884461324
980000 25.7923913228586
985000 25.7558070562461
990000 25.7197461701587
995000 25.682831090005
1000000 25.646185191158
1005000 25.6095099721231
1010000 25.5728762305024
1015000 25.5366892559714
1020000 25.4999581095774
1025000 25.4633821974099
1030000 25.4273590310228
1035000 25.3915612282375
1040000 25.355497826765
1045000 25.3190861423808
1050000 25.2824290359681
1055000 25.2459146799843
1060000 25.2086613743137
1065000 25.1713330689166
1070000 25.1340474002865
1075000 25.0969077626998
1080000 25.059075024155
1085000 25.0220797801036
1090000 24.9848647308148
1095000 24.948012478781
1100000 24.9116313317574
1105000 24.8751654350394
1110000 24.8394046584457
1115000 24.8026994477976
1120000 24.7662251540374
1125000 24.7296460906413
1130000 24.6939569338482
1135000 24.6586014996747
1140000 24.6231534279948
1145000 24.586977628301
1150000 24.5516752377858
1155000 24.5161867222126
1160000 24.4812667126771
1165000 24.4458405117849
1170000 24.4106944395587
1175000 24.3758641225097
1180000 24.3412261080071
1185000 24.3067715540676
1190000 24.2721686149554
1195000 24.2376717097214
1200000 24.2035273796527
1205000 24.1697787936765
1210000 24.135916088157
1215000 24.1016582048464
1220000 24.0668180032961
1225000 24.0319767303433
1230000 23.9972448770038
1235000 23.9631332203444
1240000 23.9284621051373
1245000 23.8934794617598
