# Fix print output for fix mythermofile
0 0 371.893553372897
1000 1.00110362501966 0
2000 0.977009777115736 0
3000 0.990637513684116 0
4000 0.972483998587462 0
5000 0.916892978076272 0
5000 0.916892978076272 0
6000 0.965641362284488 0
7000 0.976257865425055 0
8000 1.08112472057745 0
9000 0.978627772610053 0
10000 1.01582859808839 0
11000 0.985977720689664 0
12000 0.93538216939633 0
13000 1.07346584872641 0
14000 0.986327565977274 0
15000 0.981744480321569 0
16000 1.07293783016391 0
17000 0.935070239274086 0
18000 0.976811418534997 0
19000 1.08660125524347 0
20000 0.920781110454108 0
21000 0.911959763672062 0
22000 0.987574647338063 0
23000 1.02926491745649 0
24000 0.996110245698845 0
25000 0.950768979684414 0
26000 0.962476435593412 0
27000 1.01664113515805 0
28000 1.00099136302787 0.000965440250721903
29000 1.03323238534318 0
30000 1.08444979457804 0
31000 0.944011144568042 0
32000 1.00372843827817 0
33000 0.993611108531678 0
34000 0.98639570900072 0
35000 1.07166801948929 0
36000 1.11630899677611 0
37000 0.898929517958025 0
38000 0.954311218290755 0
39000 0.923520609858148 0
40000 0.97595291503563 0
41000 1.06571301458844 0
42000 1.04721425952128 0
43000 0.979807077374012 0
44000 0.923314842767313 0
45000 0.993938170108159 0
46000 0.954683949611256 0
47000 1.09822313287155 0
48000 0.950497011968015 0
49000 1.08339339610521 0.000402550974363504
50000 1.06236726058649 0.000514630635295987
51000 0.94430980294555 0
52000 1.01084622404172 0
53000 1.06332440473355 0
54000 1.05912318806421 0
55000 0.885323652117378 0
